0,1,2,3,4,5,6,7
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.030541675499657805, 0.0, 0.0483339144694577, 0.0034779261599327494, -0.09582371702307713, 0.08730389992939894, -0.09362721394906165]","[0.0, 0.003438791161409355, 0.004768443321735629, 0.0, 0.01207374994486986, 0.061375149919650866, -0.09509875734673678, -0.11819009401567308]","[0.0, -0.006258249733245618, 0.013627156215871305, 0.01207374994486986, 0.0, -0.006505641998633775, 0.03365966856784169, -0.0845592293631643]","[0.0, 0.03816809285135035, -0.007447247004235573, 0.011378574466760794, -0.010338497646694459, 0.0, 0.020317315020255106, -0.0]","[0.0, 0.13515614964832334, 0.023050083038110854, 0.038853746473198086, 0.02556695778213324, 0.056219665287994464, 0.0, -0.0]","[0.0, 0.06199227186464578, 0.02234905107810247, -0.07699556907526998, -0.0959388833375132, 0.031113080009082913, 0.014249984670141923, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03968784570276389, 0.0, 0.033048830406466806, -0.03499663198432329, -0.06147181846763438, 0.015844041098298324, -0.08292837473838291]","[0.0, -0.0728214598886687, 0.022390951249889043, 0.0, 0.03219666651965296, -0.00043528475120319766, -0.05997929923943565, -0.09503746107391617]","[0.0, -0.003324695170786735, 0.02785996381911467, 0.03219666651965296, 0.0, -0.00991335923601337, 0.031268544571219054, -0.06862176008850696]","[0.0, 0.09247228999758053, 0.040364078762956807, -0.007965002126732556, -0.008209983425316187, 0.0, 0.05709165520691685, -0.0]","[0.0, 0.11542438352600132, 0.012908046501342078, 0.07659100597877554, -0.024413561190458056, 0.056219665287994464, 0.0, -0.0]","[0.0, 0.04886982015607112, 0.012416139487834706, -0.04526406182000721, -0.12077816667192874, 0.017533337905671034, 0.0014249984670141923, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.040994441446064754, 0.0, 0.011153980262182547, -0.054994707403936596, 0.013017561557851987, -0.05319070940143009, -0.06010624180727758]","[0.0, -0.10660252600369001, 0.03462304498825435, 0.0, 0.04685764859556636, -0.05397530914919651, 0.000394600652891024, -0.055401669860882304]","[0.0, 0.007822812166557024, 0.03633908324232348, 0.04685764859556636, 0.0, -0.0038724059515677233, 0.023175509505727065, -0.03920434801532473]","[0.0, 0.11450427855405106, 0.08400494620777726, -0.011947503190098832, 0.0015203673009844792, 0.0, 0.08045656748021023, -0.0]","[0.0, 0.055455290409140295, -0.006146688810162895, 0.0837365225715476, -0.055555269165688016, 0.04476751124784745, 0.0, -0.0]","[0.0, 0.04095109929744849, -0.015350863366777455, 0.01213263512701224, -0.08294953333694728, 0.005844445968557012, -0.001187498722511827, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.032338244646696504, 0.0, -0.007642542031495449, -0.044126188154146755, 0.09618531595523967, -0.09474089881227366, -0.027251160155976895]","[0.0, -0.0827332697068486, 0.039184164687305824, 0.0, 0.05001982120017513, -0.07748068571416918, 0.06589830903280101, -0.008884861263703024]","[0.0, 0.02659756136629388, 0.0324023492244051, 0.05001982120017513, 0.0, 0.01006825547407608, 0.019496857203230706, -0.0030682823242277964]","[0.0, 0.10426405852076194, 0.10575090746014515, -0.0007585716311173862, 0.014139415899155657, 0.0, 0.07984704802960257, -0.0]","[0.0, -0.023858671455095244, -0.02013040585328348, 0.0663193258766657, -0.05901545894071357, 0.027589280187626915, 0.0, -0.0]","[0.0, 0.041177348464837706, -0.05801723360679126, 0.057630016853308146, -0.002734600000119141, 0.0020627456359612983, 0.0045124951455449425, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.015515824451697816, 0.0, -0.01507852887295048, -0.00413003731492014, 0.15367954616908594, -0.09619596381109698, 0.011039112902423643]","[0.0, -0.013957446478661501, 0.03690360483778009, 0.0, 0.0402458331495662, -0.06311628892446366, 0.11798559521441618, 0.03391838646908376]","[0.0, 0.049674857257637095, 0.017261064540103652, 0.0402458331495662, 0.0, 0.026951945422911353, 0.0255666335023497, 0.03094996452992819]","[0.0, 0.07292277902493767, 0.09845260539599428, 0.018395362054596617, 0.024477913545850116, 0.0, 0.05404405795387859, -0.0]","[0.0, -0.08950225940451946, -0.01490572036464502, 0.03997023344081872, -0.036524225403047485, 0.01249325895288766, 0.0, -0.0]","[0.0, 0.04298734180395145, -0.0966201400144228, 0.06346301451052556, 0.08089858333685793, 0.007735296134854868, 0.013299985692132463, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.004409760633640432, 0.0, -0.009088428361778372, 0.04869096623905849, 0.16235792054098727, -0.06111272995057925, 0.048076957838264635]","[0.0, 0.06574159573282591, 0.029232630798466247, 0.0, 0.02156026775869618, -0.018281959550534303, 0.13416422198294817, 0.06472532372177241]","[0.0, 0.061213505203308705, -0.0006056513873720581, 0.02156026775869618, 0.0, 0.038104474563426395, 0.03752225348546287, 0.05538138639644462]","[0.0, 0.03397891192864117, 0.06642944327778132, 0.0358425095702965, 0.029191052178902003, 0.0, 0.015237986265191331, 0.0]","[0.0, -0.11168437556817558, 0.012754379281088007, 0.018310386268978407, 0.002691258713908762, 0.003643867194592234, 0.0, 0.0]","[0.0, 0.036652365117053345, -0.10768179155813008, 0.02753174894206624, 0.12943773333897268, 0.02045556088994954, 0.02327497496123181, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0209055318928139, 0.0, 0.005783545321131691, 0.09064345054324728, 0.11896604868148065, -0.006143607772809555, 0.07829935968033241]","[0.0, 0.12076225431537559, 0.019488420532310834, 0.0, 0.0025872321310435415, 0.035910991974263805, 0.10595027530123995, 0.0801173526831394]","[0.0, 0.05084827908262065, -0.007873468035836753, 0.0025872321310435415, 0.0, 0.038259370801489105, 0.04524742332070522, 0.06733049013921738]","[0.0, -0.0026376324328168943, 0.01995862197135134, 0.04380751169702905, 0.02721457468762218, 0.0, -0.02052048817045766, 0.0]","[0.0, -0.08034568819742885, 0.05347619264841719, 0.007592111379820315, 0.04555916537116976, 0.0010411049127406382, 0.0, 0.0]","[0.0, 0.0174211858889698, -0.07720581281526308, -0.02823170866093233, 0.12351276667204787, 0.03541046675066895, 0.02944996831829331, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.028255132948881285, 0.0, 0.022721070904445927, 0.10172934017803291, 0.04122227826653129, 0.0462387321848298, 0.09769612154954392]","[0.0, 0.12521245464190534, 0.012854064606417782, 0.0, -0.00804916662991324, 0.07704540096296598, 0.041827669206448544, 0.08161148028993616]","[0.0, 0.02073045224137611, 0.006662165261092638, -0.00804916662991324, 0.0, 0.026642152946785933, 0.04028124271233514, 0.06843193004083793]","[0.0, -0.03273767313672734, -0.027107979095417487, 0.04134215389589755, 0.019460701452601335, 0.0, -0.04022828374010511, 0.0]","[0.0, -0.010059331748634751, 0.08974165662837827, 0.0062523270186755535, 0.07746980440751651, 0.0023424860536664363, 0.0, 0.0]","[0.0, -0.009276215862957946, -0.008126927664764534, -0.06719613301114472, 0.07041595000306788, 0.04572419493047544, 0.030637467040805135, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.023845372315240854, 0.0, 0.034494716736749725, 0.07803596821349106, -0.04266867399518151, 0.07711844493763573, 0.10522551741070527]","[0.0, 0.08091273320963188, 0.011195475624944521, 0.0, -0.00402458331495662, 0.08966865874785872, -0.03551405876019216, 0.07410098999434465]","[0.0, -0.019752600720556485, 0.03815603740443965, -0.00402458331495662, 0.0, 0.008829085569574409, 0.022255846430102977, 0.06354870854281508]","[0.0, -0.0522871841093702, -0.06285476471574825, 0.031291079783592184, 0.009730350726300668, 0.0, -0.04002511058990256, 0.0]","[0.0, 0.06667531428261753, 0.10142036536768777, 0.008262003560392696, 0.08612027884508039, 0.006506905704628989, 0.0, 0.0]","[0.0, -0.03144863426710132, 0.07946329272214211, -0.061363135353927296, -0.0004557666666865235, 0.046239881339465765, 0.028024969851279117, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.007022952120242169, 0.0, 0.0388323757275985, 0.03130133543939474, -0.10305569566632823, 0.07728011882639386, 0.10101520297681094]","[0.0, 0.009507246152131747, 0.014512653587891045, 0.0, 0.014948452312696018, 0.07051612969491802, -0.09075815016493552, 0.0630107128209876]","[0.0, -0.05280398212425991, 0.0678329553856705, 0.014948452312696018, 0.0, -0.008209500617323572, -0.0014714609209985439, 0.05718810887560135]","[0.0, -0.05554543593814401, -0.07908976318498179, 0.01706786170014119, 0.0016724040310829272, 0.0, -0.023568085423495925, 0.0]","[0.0, 0.11632714406754546, 0.07667994290678211, 0.007592111379820315, 0.06593583849076468, 0.010671325355591543, 0.0, 0.0]","[0.0, -0.03710486345183178, 0.15847508946290842, -0.007466237001238302, -0.05286893333563673, 0.034550989402351746, 0.022562475727724712, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.01763904253456173, 0.0, 0.03697337901723474, -0.01717226041466795, -0.1225820380031062, 0.05173564440260677, 0.08654464892424583]","[0.0, -0.05704347691279048, 0.019488420532310834, 0.0, 0.04168318433347928, 0.029599363081817442, -0.09963666485498357, 0.05207403849379259]","[0.0, -0.06004008337832515, 0.07691772619625137, 0.04168318433347928, 0.0, -0.01703858618689798, -0.020968318124229248, 0.05157788652561306]","[0.0, -0.03801293800236113, -0.07342985546176276, 0.0024653578011315054, -0.0022805509514767187, 0.0, 0.0012190389012153064, 0.0]","[0.0, 0.11813266515063375, 0.018286399210234613, 0.0037960556899101577, 0.02268346630294528, 0.015356297462924414, 0.0, 0.0]","[0.0, -0.022624916738921818, 0.1997869717587948, 0.06952933207403168, -0.06312368333608351, 0.012032682876440905, 0.015674983137156116, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.043934281868491715, 0.0, 0.028917726605658455, -0.04651726238910052, -0.09401572236226435, 0.016005714987056472, 0.06275925480287384]","[0.0, -0.08839716103152284, 0.02342756936330983, 0.0, 0.06468080327608854, -0.013929112038502325, -0.06195230250389077, 0.04191879477704498]","[0.0, -0.03852734992029334, 0.05874818457508963, 0.06468080327608854, 0.0, -0.014095557663706512, -0.027773824883847515, 0.045296624410932726]","[0.0, -0.0012412387919138327, -0.04751343588702296, -0.009482145388967328, -0.002128514221378271, 0.0, 0.02478712432471123, 0.0]","[0.0, 0.07286567228177737, -0.05578120095222827, -0.0024562713287653963, -0.025759190547412436, 0.02342486053666436, 0.0, 0.0]","[0.0, 0.005203730849952018, 0.18398461241064154, 0.1297258678965155, -0.02962483333462403, -0.013579742103411879, 0.009974989269099347, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0627165956784417, 0.0, 0.01693752558331424, -0.04521304007912574, -0.026035123115703974, -0.0105088027692795, 0.0]","[0.0, -0.0728214598886687, 0.02073236226841578, 0.0, 0.07186755919565394, -0.04113440898870218, 0.007102811752038432, 0.030665980986418977]","[0.0, 0.005671538820753842, 0.02392322980119629, 0.07186755919565394, 0.0, -0.0010842736664389626, -0.018761126742731435, 0.0]","[0.0, 0.0437536674149626, -0.006702522303812016, -0.016309290069023805, 0.0016724040310829272, 0.0, 0.04165049579152297, 0.0]","[0.0, 0.0019344868747374522, -0.11171606912471062, -0.0062523270186755535, -0.0569008985226424, 0.0353975670331817, 0.0, 0.0]","[0.0, 0.03144863426710132, 0.10971352347432121, 0.14325842246125992, 0.027801766667877936, -0.030597393600092587, 0.0071249923350709616, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.06549311163295604, 0.0, 0.004750769370929603, -0.017389630799663745, 0.06002542273898416, -0.01568236720954018, -0.0]","[0.0, -0.018003083139143096, 0.012439417361049468, 0.0, 0.057494047356523144, -0.04156969373990538, 0.07793362894597725, 0.015343387170039807]","[0.0, 0.05515082577422701, -0.009387596504266899, 0.057494047356523144, 0.0, 0.01579941628239631, 0.0020232587663729976, 0.0]","[0.0, 0.08099083117237758, 0.03947040912244854, -0.01649893297680315, 0.008514056885513084, 0.0, 0.047948863447802054, -0.0]","[0.0, -0.06267737474149346, -0.11924576291716016, -0.004689245264006665, -0.05363294151289604, 0.04606889238877324, 0.0, -0.0]","[0.0, 0.042534843469173016, -0.000902991962751615, 0.10546059764249102, 0.07884763333676857, -0.028878438903458172, 0.008074991313080423, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.04883401590586997, 0.0, -0.002272107090444593, 0.022389149654567075, 0.13523800062879565, -0.0003233477775162923, -0.0]","[0.0, 0.05097502192206809, 0.0024878834722098933, 0.0, 0.02615979154721803, -0.016323178170119912, 0.1181828955408617, -0.005927267702622209]","[0.0, 0.08605093383212725, -0.022409101332766145, 0.02615979154721803, 0.0, 0.030049870184165533, 0.025014835656975244, -0.0]","[0.0, 0.09402383848747282, 0.07953659800523592, -0.01043035992786406, 0.01687607704092772, 0.0, 0.04347905414334593, -0.0]","[0.0, -0.0918236436542044, -0.07299192962068438, 0.002232973935241269, -0.016532017814010966, 0.049452483355180314, 0.0, -0.0]","[0.0, 0.03280612927143663, -0.10723029557675427, 0.036397905381036724, 0.09867348333763235, -0.008594773483172075, 0.01187498722511827, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.01763904253456173, 0.0, -0.0014458863302829227, 0.05564681855892399, 0.17465228423451415, 0.023927735536205634, -0.0]","[0.0, 0.10559111683856962, -0.002695207094894051, 0.0, -0.008624107103478471, 0.023287734189371075, 0.11108008378882327, -0.032797815815934155]","[0.0, 0.08898448839458614, -0.008781945116894842, -0.008624107103478471, 0.0, 0.03702020089698743, 0.039361579636711046, -0.0]","[0.0, 0.07183669508201307, 0.10009099973692612, 0.00018964290777934655, 0.024477913545850116, 0.0, 0.031085491980990313, -0.0]","[0.0, -0.07441326178156733, 0.00261234274431923, 0.013621141004971742, 0.03633199263776829, 0.04216474896599585, 0.0, -0.0]","[0.0, 0.010407461699904036, -0.16682776511836087, -0.033131426692994966, 0.0793034000034551, 0.018736606193315124, 0.01662498211516558, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.015515824451697816, 0.0, 0.005783545321131691, 0.06977589358365079, 0.1645275141339626, 0.042035211077118, -0.0]","[0.0, 0.12379648181073678, 0.0002073236226841578, 0.0, -0.031334255809305114, 0.058763441412431686, 0.05978199891299014, -0.06190414350159522]","[0.0, 0.06551605189491506, 0.023620404107510262, -0.031334255809305114, 0.0, 0.035626134754423056, 0.040833040557709595, -0.0]","[0.0, 0.017997962482750575, 0.08966485393099631, 0.012326789005657526, 0.02858290525850821, 0.0, 0.01706654461701429, -0.0]","[0.0, -0.021924184580357792, 0.07698727734729026, 0.028135471584039992, 0.07919989929502928, 0.025507070362145636, 0.0, -0.0]","[0.0, -0.008144970026011854, -0.1575720975001568, -0.07512900982496042, 0.03167578333471339, 0.03661373503831304, 0.02113747726071052, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.037564627619899975, 0.0, 0.015491639253031314, 0.059994226258839926, 0.10884127858092911, 0.04478366718600649, -0.0]","[0.0, 0.0997249436808713, 0.010780828379576205, 0.0, -0.03277160699321819, 0.075957189084958, -0.014205623504076864, -0.08806225269203562]","[0.0, 0.020926022545540036, 0.05753688180034551, -0.03277160699321819, 0.0, 0.028500907803538443, 0.031268544571219054, -0.0]","[0.0, -0.04902893228059639, 0.0479602707072771, 0.025032863826873746, 0.02782272160801597, 0.0, 0.00751740655749439, -0.0]","[0.0, 0.037529045369906575, 0.12585345338808526, 0.045106073491873636, 0.09150279627289791, 0.004945248335518032, 0.0, -0.0]","[0.0, -0.008823717528179509, -0.08804171636828245, -0.07769552879413608, -0.021421033334266606, 0.03489478034167862, 0.026362471639762557, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0400144946385891, 0.0, 0.023960402044688436, 0.03173607620938634, 0.029651112437329524, 0.030718038864047774, -0.0]","[0.0, 0.0418723394359845, 0.024049540231362302, 0.0, -0.013798571365565554, 0.06725149406089403, -0.07300112078483945, -0.10553832778429545]","[0.0, -0.020534881937212184, 0.07419229495307711, -0.013798571365565554, 0.0, 0.018122859853336944, 0.016002137515859164, -0.0]","[0.0, -0.09898879365512815, -0.00819197170465913, 0.036790724109193235, 0.022045325864274948, 0.0, 0.005485675055468879, -0.0]","[0.0, 0.07363946703167235, 0.13307581274002667, 0.06073689103856252, 0.06843486443939424, -0.012753535181072818, 0.0, -0.0]","[0.0, 0.012443704206406999, 0.008126927664764534, -0.04899718032062636, -0.056287183335785654, 0.017361442436007592, 0.03206246550781933, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.02221212763611477, 0.0, 0.028711171415618037, -0.0030431853899411557, -0.040137481470043625, 0.006628629439083993, -0.0]","[0.0, -0.0269034837922026, 0.03420839774288603, 0.0, 0.016960743970174327, 0.03895798523268619, -0.08700944396247079, -0.1100039968125319]","[0.0, -0.03911406083278512, 0.06298774428669403, 0.016960743970174327, 0.0, 0.007125226950884611, 0.0014714609209985439, -0.0]","[0.0, -0.10581560701065423, -0.053024398670157284, 0.04741072694483664, 0.012314975137974282, 0.0, 0.010158657510127553, -0.0]","[0.0, 0.07002842486549578, 0.09435167323600044, 0.06743581284428633, 0.021530069711270097, -0.021082374482997924, 0.0, -0.0]","[0.0, 0.04615483014740051, 0.09300817216341634, -0.008866156438970483, -0.05833813333587501, 0.000343790939326883, 0.036337460908861904, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.00930949467101869, 0.0, 0.02850461622557762, -0.027823409279461996, -0.07231978643251104, -0.01907751887346125, -0.0]","[0.0, -0.08111501504265596, 0.038147546573885034, 0.0, 0.04858247001626206, 0.00565870176564157, -0.05129808487583312, -0.09977120085980433]","[0.0, -0.03402923292452305, 0.029374092287544815, 0.04858247001626206, 0.0, -0.0017038586186897981, -0.005701911068869358, -0.0]","[0.0, -0.06237224929367009, -0.06270581977566353, 0.05575501488712789, 0.0012162938407875835, 0.0, 0.01889510296883725, -0.0]","[0.0, 0.03314420845383501, 0.024894089681159724, 0.05716413274217649, -0.027297052669646014, -0.014315192550183776, 0.0, -0.0]","[0.0, 0.07488847440583121, 0.13860926628237288, 0.02216539109742621, -0.028029650001221196, -0.0012032682876440906, 0.03514996218635008, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.04148441484980258, 0.0, 0.0235472916646076, -0.03304029851936112, -0.05677103234952116, -0.0381550377469225, -0.0]","[0.0, -0.10053407101296762, 0.035037692233622665, 0.0, 0.06956779730139301, -0.01697610529692471, 0.010456917301612136, -0.07645168337369213]","[0.0, -0.00664939034157347, -0.011507376360069103, 0.06956779730139301, 0.0, -0.006505641998633775, -0.002207191381497816, -0.0]","[0.0, 0.013033007315095243, -0.032469996938467104, 0.057651443964921355, -0.006993689584528604, 0.0, 0.025599816925521435, -0.0]","[0.0, -0.013283476539863838, -0.04610016607622171, 0.026572389829371105, -0.05574750193096721, 0.00598635324825867, 0.0, -0.0]","[0.0, 0.08258094609706464, 0.1390607622637487, 0.03593126556845933, 0.01937008333417725, 0.013064055694421555, 0.027074970873269655, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.060593377595577785, 0.0, 0.01507852887295048, -0.018041741954651136, -0.0072319786432511034, -0.0444603194084902, -0.0]","[0.0, -0.07605796921705398, 0.025708129212835565, 0.0, 0.07244249966921916, -0.020893668057753487, 0.06727941131791959, -0.04434540673172905]","[0.0, 0.029531115928752762, -0.04209277142235803, 0.07244249966921916, 0.0, -0.005111575856069394, 0.010852024292364261, -0.0]","[0.0, 0.0896795027157744, 0.020554401731690184, 0.04854858439151272, -0.007601836504922396, 0.0, 0.02641250952633164, -0.0]","[0.0, -0.041269053327732313, -0.08912698774736197, -0.016077412333737138, -0.05190284662538327, 0.032794804751330106, 0.0, -0.0]","[0.0, 0.06357601603637031, 0.10406982370712363, 0.03663122528732542, 0.061300616669337414, 0.030081707191102265, 0.01496248390364902, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.05814351057688866, 0.0, 0.007229431651414614, 0.009999037709806653, 0.04736946011329473, -0.03492155997175957, -0.0]","[0.0, -0.016587110307974537, 0.011610122870312836, 0.0, 0.057494047356523144, -0.0076174831460559585, 0.09904476387564702, -0.00944088005771223]","[0.0, 0.056324247599210564, -0.04966341376450876, 0.057494047356523144, 0.0, 0.0017038586186897981, 0.027589892268722698, -0.0]","[0.0, 0.13994967378828463, 0.06657838821786603, 0.026739649996887865, 0.0, 0.0, 0.021333180771267862, -0.0]","[0.0, -0.034562832161975816, -0.09281500103345972, -0.05292148226521808, -0.01845434546680294, 0.05700049397254994, 0.0, -0.0]","[0.0, 0.023529913408478688, 0.05147054187684205, 0.03453134613072715, 0.08067070000351466, 0.03781700332595713, 0.004274995401042577, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03593138294077389, 0.0, 0.0024786622804850106, 0.03760507660427285, 0.07810536934711192, -0.008245368326665455, 0.0]","[0.0, 0.0538069675844052, -0.0024878834722098933, 0.0, 0.0310467855725225, 0.013276184911697528, 0.09588795865251884, 0.022360159774589775]","[0.0, 0.06492934098242328, -0.029979743674916872, 0.0310467855725225, 0.0, 0.011307425378577752, 0.041384838403084045, 0.0]","[0.0, 0.1505002035195522, 0.08072815752591361, -0.001706786170014119, 0.012162938407875834, 0.0, 0.014425293664381125, 0.0]","[0.0, 0.004126905332773232, -0.061927889762391164, -0.0647562441219968, 0.027489285434925213, 0.07157596275091888, 0.0, 0.0]","[0.0, -0.021719920069364945, -0.00022574799068790375, 0.04199758313196545, 0.06950441666969484, 0.033691512054034534, -0.0018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.004409760633640432, 0.0, 0.003098327850606263, 0.053038373938974426, 0.07195818750034848, 0.03249645164038738, 0.0]","[0.0, 0.10842306250090673, -0.010988152002260363, 0.0, 0.0028747023678261574, 0.030034647833020636, 0.060176599565881166, 0.04660521854635847]","[0.0, 0.05084827908262065, 0.010598899279011016, 0.0028747023678261574, 0.0, 0.021065888376528414, 0.045983153781204496, 0.0]","[0.0, 0.11931407887271717, 0.05674802217227507, -0.025981078365770478, 0.02341365643516098, 0.0, 0.009345964909317349, 0.0]","[0.0, 0.05416563249264866, -0.010756705417785065, -0.04131001780196348, 0.0640135108379727, 0.07131568652273372, 0.0, 0.0]","[0.0, -0.0522635576669094, -0.03589393051937669, 0.061363135353927296, 0.035094033334862315, 0.019767979011295775, -0.0016624982115165578, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.021395505296551726, 0.0, 0.010121204311980459, 0.053038373938974426, 0.03362870069111763, 0.07679509716011942, 0.0]","[0.0, 0.1264261456400498, -0.0093295630207871, 0.0, -0.01609833325982648, 0.03460513772065421, 0.00789201305782048, 0.061343692062015794]","[0.0, 0.021317163153867887, 0.05874818457508963, -0.01609833325982648, 0.0, 0.027881322851287606, 0.03917764702158623, 0.0]","[0.0, 0.05430419714623018, 0.00819197170465913, -0.036980367016972576, 0.03010327255949269, 0.0, 0.007923752857899492, 0.0]","[0.0, 0.08705190936318535, 0.043180488891394336, 0.010494977495633965, 0.07746980440751651, 0.05361690300614287, 0.0, 0.0]","[0.0, -0.05316855433646627, -0.04695558206308398, 0.08492844588908569, -0.005924966666924806, 0.0010313728179806492, 0.004037495656540211, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.03021502656383259, 0.0, 0.02168829495424384, 0.03890929891424763, -0.013017561557851987, 0.1096148965780231, 0.0]","[0.0, 0.1017477620111121, 0.003109854340262367, 0.0, -0.01868556539087002, 0.02611708507219186, -0.03354105549573704, 0.06706942256288896]","[0.0, -0.006844960645737395, 0.09720704767321531, -0.01868556539087002, 0.0, 0.028346011565475733, 0.02188798119985334, 0.0]","[0.0, -0.02684178887513663, -0.03753412490134729, -0.03072215106025414, 0.02995123582939424, 0.0, 0.010361830660330104, 0.0]","[0.0, 0.08318293561371044, 0.08774398276507532, 0.07011538156657586, 0.06632030402132306, 0.02368513676484952, 0.0, 0.0]","[0.0, -0.023529913408478688, -0.03318495463112185, 0.09776104073496401, -0.03668921666826514, -0.015642487739373177, 0.015199983648151385, 0.0]"
